 8.120110e+0	2.685560e-19
 8.440610e+0	2.525120e-19
 8.772370e+0	2.374860e-19
 9.115790e+0	2.222910e-19
 9.471290e+0	2.060470e-19
 9.839270e+0	1.910430e-19
 1.022018e+1	1.789420e-19
 1.061449e+1	1.688810e-19
 1.102264e+1	1.594150e-19
 1.144515e+1	1.505070e-19
 1.188250e+1	1.421220e-19
 1.233521e+1	1.338160e-19
 1.280384e+1	1.258790e-19
 1.328894e+1	1.184330e-19
 1.379108e+1	1.114440e-19
 1.431087e+1	1.048850e-19
 1.484893e+1	9.872510e-20
 1.540590e+1	9.391070e-20
 1.598244e+1	8.969280e-20
 1.657924e+1	8.567280e-20
 1.719701e+1	8.184080e-20
 1.783649e+1	7.818740e-20
 1.849845e+1	7.454430e-20
 1.918366e+1	7.102670e-20
 1.989296e+1	6.768100e-20
 2.062719e+1	6.511300e-20
 2.138721e+1	6.274980e-20
 2.217395e+1	6.047590e-20
 2.298833e+1	5.828780e-20
 2.383133e+1	5.618200e-20
 2.470396e+1	5.415510e-20
 2.560725e+1	5.218750e-20
 2.654229e+1	5.028590e-20
 2.751018e+1	4.845600e-20
 2.851209e+1	4.669480e-20
 2.954921e+1	4.499960e-20
 3.062278e+1	4.348880e-20
 3.173407e+1	4.211650e-20
 3.288442e+1	4.078900e-20
 3.407519e+1	3.950460e-20
 3.530781e+1	3.826200e-20
 3.658374e+1	3.705950e-20
 3.790451e+1	3.589600e-20
 3.927170e+1	3.476990e-20
 4.068694e+1	3.369110e-20
 4.215191e+1	3.265810e-20
 4.366836e+1	3.165750e-20
 4.523810e+1	3.068840e-20
 4.686301e+1	2.974960e-20
 4.854502e+1	2.884020e-20
 5.028614e+1	2.796890e-20
 5.208844e+1	2.717330e-20
 5.395409e+1	2.640080e-20
 5.588529e+1	2.565080e-20
 5.788437e+1	2.492250e-20
 5.995369e+1	2.421530e-20
 6.209573e+1	2.361940e-20
 6.431306e+1	2.304040e-20
 6.660830e+1	2.247590e-20
 6.898420e+1	2.192550e-20
 7.144360e+1	2.143110e-20
 7.398942e+1	2.097750e-20
 7.662471e+1	2.053370e-20
 7.935261e+1	2.009950e-20
 8.217638e+1	1.974380e-20
 8.509938e+1	1.941510e-20
 8.812509e+1	1.909210e-20
 9.125714e+1	1.877900e-20
 9.449926e+1	1.847780e-20
 9.785531e+1	1.818160e-20
 1.013293e+2	1.795780e-20
 1.086478e+2	1.773660e-20
 1.164898e+2	1.751820e-20
 1.248925e+2	1.730260e-20
 1.338963e+2	1.699390e-20
 1.435440e+2	1.668960e-20
 1.538817e+2	1.619790e-20
 1.593245e+2	1.579560e-20
 1.649587e+2	1.540350e-20
 1.707908e+2	1.502120e-20
 1.768279e+2	1.464840e-20
 1.830772e+2	1.428500e-20
 1.895461e+2	1.393060e-20
 1.962423e+2	1.358510e-20
 2.031738e+2	1.325620e-20
 2.103489e+2	1.294470e-20
 2.177762e+2	1.264050e-20
 2.254644e+2	1.234350e-20
 2.334229e+2	1.205360e-20
 2.416610e+2	1.177050e-20
 2.501886e+2	1.149570e-20
 2.590160e+2	1.129850e-20
 2.681535e+2	1.110470e-20
 2.776121e+2	1.091430e-20
 2.874031e+2	1.072720e-20
 2.975383e+2	1.054330e-20
 3.080295e+2	1.040400e-20
 3.188895e+2	1.027930e-20
 3.301311e+2	1.015610e-20
 3.417678e+2	1.003450e-20
 3.538134e+2	9.914290e-21
 3.662823e+2	9.795540e-21
 3.791894e+2	9.678230e-21
 3.925501e+2	9.562340e-21
 4.063803e+2	9.433180e-21
 4.206965e+2	9.288630e-21
 4.355158e+2	9.146300e-21
 4.508559e+2	9.006160e-21
 4.667351e+2	8.868180e-21
 4.831724e+2	8.732330e-21
 5.001872e+2	8.597580e-21
 5.178000e+2	8.377120e-21
 5.360318e+2	8.162320e-21
 5.549043e+2	7.953040e-21
 5.744399e+2	7.749140e-21
 5.946621e+2	7.550480e-21
 6.155950e+2	7.396620e-21
 6.372635e+2	7.259500e-21
 6.596934e+2	7.124930e-21
 6.829117e+2	6.992860e-21
 7.069458e+2	6.853740e-21
 7.318245e+2	6.694130e-21
 7.575776e+2	6.538250e-21
 7.842356e+2	6.386000e-21
 8.118305e+2	6.251370e-21
 8.403951e+2	6.138300e-21
 8.699636e+2	6.027280e-21
 9.005711e+2	5.918270e-21
 9.322543e+2	5.811240e-21
 9.650509e+2	5.706150e-21
-----------------------------

EXCITATION
Xe -> Xe*(8.315eV)
 8.315000e+0
SPECIES: e / Xe
PROCESS: E + Xe -> E + Xe*(8.315eV), Excitation
PARAM.:  E = 8.315 eV, complete set
UPDATED: 2010-11-15 06:16:29
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 8.315000e+0	0.000000e+0
 8.315100e+0	3.314210e-25
 8.350140e+0	1.163510e-22
 8.386520e+0	2.065670e-22
 8.424170e+0	2.545050e-22
 8.463150e+0	2.673690e-22
 8.503500e+0	2.621010e-22
 8.545270e+0	2.871610e-22
 8.588500e+0	3.331230e-22
 8.633260e+0	3.819170e-22
 8.679580e+0	4.343160e-22
 8.727540e+0	4.899430e-22
 8.777180e+0	5.529600e-22
 8.828560e+0	6.331240e-22
 8.881750e+0	7.462020e-22
 8.936810e+0	8.930680e-22
 8.993800e+0	1.043890e-21
 9.052800e+0	1.150560e-21
 9.113870e+0	1.148900e-21
 9.177090e+0	1.098330e-21
 9.242520e+0	1.062990e-21
 9.310260e+0	1.086420e-21
 9.380380e+0	1.210760e-21
 9.452960e+0	1.476730e-21
 9.528090e+0	2.251040e-21
 9.605870e+0	2.086020e-21
 9.686370e+0	1.519960e-21
 9.769710e+0	1.451820e-21
 9.855970e+0	1.520380e-21
 9.945270e+0	1.596210e-21
 1.003770e+1	1.666390e-21
 1.013338e+1	1.733370e-21
 1.023243e+1	1.802700e-21
 1.033495e+1	1.874470e-21
 1.044108e+1	1.948760e-21
 1.055094e+1	2.025660e-21
 1.066465e+1	2.102020e-21
 1.078237e+1	2.178540e-21
 1.090422e+1	2.257740e-21
 1.103035e+1	2.337000e-21
 1.116092e+1	2.410110e-21
 1.129607e+1	2.485800e-21
 1.143597e+1	2.564150e-21
 1.158079e+1	2.645240e-21
 1.173070e+1	2.729190e-21
 1.188588e+1	2.816090e-21
 1.204651e+1	2.902330e-21
 1.221279e+1	2.982140e-21
 1.238491e+1	3.064760e-21
 1.256307e+1	3.150280e-21
 1.274750e+1	3.238800e-21
 1.293841e+1	3.330440e-21
 1.313603e+1	3.429380e-21
 1.334060e+1	3.533700e-21
 1.355235e+1	3.641700e-21
 1.377154e+1	3.753490e-21
 1.399844e+1	3.869200e-21
 1.423331e+1	3.958660e-21
 1.447643e+1	4.051040e-21
 1.472810e+1	4.146680e-21
 1.498861e+1	4.245670e-21
 1.525828e+1	4.337820e-21
 1.553743e+1	4.432720e-21
 1.582638e+1	4.530970e-21
 1.612549e+1	4.623250e-21
 1.643511e+1	4.705300e-21
 1.675561e+1	4.790240e-21
 1.708737e+1	4.878150e-21
 1.743079e+1	4.969160e-21
 1.778629e+1	5.063370e-21
 1.815427e+1	5.150850e-21
 1.853518e+1	5.227040e-21
 1.892949e+1	5.305900e-21
 1.933764e+1	5.387530e-21
 1.976015e+1	5.472030e-21
 2.019750e+1	5.548640e-21
 2.065021e+1	5.614280e-21
 2.111884e+1	5.682230e-21
 2.160394e+1	5.752570e-21
 2.210608e+1	5.821140e-21
 2.262587e+1	5.875720e-21
 2.316393e+1	5.932210e-21
 2.372090e+1	5.990690e-21
 2.429744e+1	6.040820e-21
 2.489424e+1	6.082600e-21
 2.551201e+1	6.125840e-21
 2.615149e+1	6.166060e-21
 2.681345e+1	6.192540e-21
 2.749866e+1	6.219950e-21
 2.820796e+1	6.245200e-21
 2.894218e+1	6.263550e-21
 2.970221e+1	6.282560e-21
 3.048895e+1	6.294890e-21
 3.130333e+1	6.303030e-21
 3.214633e+1	6.311460e-21
 3.301896e+1	6.320190e-21
 3.392225e+1	6.329220e-21
 3.485729e+1	6.338570e-21
 3.582518e+1	6.331750e-21
 3.682709e+1	6.321730e-21
 3.786421e+1	6.311360e-21
 3.893778e+1	6.300620e-21
 4.004907e+1	6.288090e-21
 4.119942e+1	6.243220e-21
 4.239019e+1	6.196780e-21
 4.362281e+1	6.148710e-21
 4.489874e+1	6.098950e-21
 4.621951e+1	6.047440e-21
 4.758670e+1	5.994120e-21
 4.900194e+1	5.938920e-21
 5.046691e+1	5.891130e-21
 5.198336e+1	5.862320e-21
 5.355310e+1	5.832490e-21
 5.517801e+1	5.801620e-21
 5.686002e+1	5.769660e-21
 5.860114e+1	5.736580e-21
 6.040344e+1	5.696690e-21
 6.226909e+1	5.635120e-21
 6.420029e+1	5.571390e-21
 6.619937e+1	5.505420e-21
 6.826869e+1	5.437130e-21
 7.041073e+1	5.368090e-21
 7.262805e+1	5.303790e-21
 7.492330e+1	5.237220e-21
 7.729920e+1	5.168320e-21
 7.975860e+1	5.097000e-21
 8.230442e+1	5.023170e-21
 8.493971e+1	4.946750e-21
 8.766761e+1	4.867640e-21
 9.049138e+1	4.788210e-21
 9.341437e+1	4.718050e-21
 9.644009e+1	4.645440e-21
 9.957214e+1	4.570270e-21
 1.028143e+2	4.499490e-21
 1.061703e+2	4.427340e-21
 1.096443e+2	4.352650e-21
 1.132404e+2	4.275330e-21
 1.169628e+2	4.195300e-21
 1.208161e+2	4.114090e-21
 1.248048e+2	4.036310e-21
 1.289336e+2	3.955790e-21
 1.332075e+2	3.872450e-21
 1.376317e+2	3.786180e-21
 1.422113e+2	3.713460e-21
 1.469518e+2	3.656580e-21
 1.518590e+2	3.597690e-21
 1.569386e+2	3.536740e-21
 1.621967e+2	3.473640e-21
 1.676395e+2	3.408330e-21
 1.732737e+2	3.340720e-21
 1.791058e+2	3.270730e-21
 1.851429e+2	3.211140e-21
 1.913922e+2	3.151770e-21
 1.978611e+2	3.090320e-21
 2.045573e+2	3.026710e-21
 2.114888e+2	2.960860e-21
 2.186639e+2	2.892690e-21
 2.260912e+2	2.822130e-21
 2.337794e+2	2.749100e-21
 2.417379e+2	2.679570e-21
 2.499760e+2	2.630140e-21
 2.585036e+2	2.578980e-21
 2.673310e+2	2.526010e-21
 2.764685e+2	2.471190e-21
 2.859271e+2	2.414440e-21
 2.957181e+2	2.355690e-21
 3.058533e+2	2.294880e-21
 3.163445e+2	2.231930e-21
 3.272045e+2	2.182980e-21
 3.384461e+2	2.140830e-21
 3.500828e+2	2.097190e-21
 3.621284e+2	2.052550e-21
 3.745973e+2	2.008910e-21
 3.875044e+2	1.963730e-21
 4.008651e+2	1.916710e-21
 4.146953e+2	1.864160e-21
 4.290115e+2	1.809760e-21
 4.438308e+2	1.753440e-21
 4.591709e+2	1.702490e-21
 4.750501e+2	1.654850e-21
 4.914874e+2	1.605540e-21
 5.085022e+2	1.563850e-21
 5.261150e+2	1.530380e-21
 5.443468e+2	1.495740e-21
 5.632193e+2	1.459880e-21
 5.827549e+2	1.422770e-21
 6.029771e+2	1.385830e-21
 6.239100e+2	1.356530e-21
 6.455785e+2	1.326190e-21
 6.680085e+2	1.294790e-21
 6.912266e+2	1.262280e-21
 7.152608e+2	1.227110e-21
 7.401395e+2	1.189790e-21
 7.658926e+2	1.151160e-21
 7.925506e+2	1.111170e-21
 8.201455e+2	1.081870e-21
 8.487101e+2	1.056160e-21
 8.782786e+2	1.029550e-21
 9.088861e+2	1.001740e-21
 9.405693e+2	9.722710e-22
 9.733659e+2	9.417700e-22
-----------------------------

EXCITATION
Xe -> Xe*(9.447eV)
 9.447000e+0
SPECIES: e / Xe
PROCESS: E + Xe -> E + Xe*(9.447eV), Excitation
PARAM.:  E = 9.447 eV, complete set
UPDATED: 2010-11-15 06:25:26
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 9.447000e+0	0.000000e+0
 9.447100e+0	1.166570e-24
 9.482140e+0	8.192700e-23
 9.518520e+0	1.265190e-22
 9.556170e+0	1.578770e-22
 9.595150e+0	1.570970e-22
 9.635500e+0	1.520300e-22
 9.677270e+0	1.641800e-22
 9.720500e+0	2.145450e-22
 9.765260e+0	3.005120e-22
 9.811580e+0	4.001150e-22
 9.859540e+0	5.247970e-22
 9.909180e+0	6.533100e-22
 9.960560e+0	7.838250e-22
 1.001375e+1	9.153510e-22
 1.006881e+1	1.040890e-21
 1.012580e+1	1.170830e-21
 1.018480e+1	1.305350e-21
 1.024587e+1	1.438620e-21
 1.030909e+1	1.574540e-21
 1.037452e+1	1.715230e-21
 1.044226e+1	1.848180e-21
 1.051238e+1	1.977900e-21
 1.058496e+1	2.112180e-21
 1.066009e+1	2.234650e-21
 1.073787e+1	2.357140e-21
 1.081837e+1	2.483940e-21
 1.090171e+1	2.615190e-21
 1.098797e+1	2.751060e-21
 1.107727e+1	2.858860e-21
 1.116970e+1	2.965160e-21
 1.126538e+1	3.075190e-21
 1.136443e+1	3.189090e-21
 1.146695e+1	3.306990e-21
 1.157308e+1	3.429040e-21
 1.168294e+1	3.555380e-21
 1.179665e+1	3.686150e-21
 1.191437e+1	3.821520e-21
 1.203622e+1	3.944990e-21
 1.216235e+1	4.032020e-21
 1.229292e+1	4.122110e-21
 1.242807e+1	4.215370e-21
 1.256797e+1	4.311900e-21
 1.271279e+1	4.411830e-21
 1.286270e+1	4.515270e-21
 1.301788e+1	4.617690e-21
 1.317851e+1	4.686760e-21
 1.334479e+1	4.758260e-21
 1.351691e+1	4.832270e-21
 1.369507e+1	4.908880e-21
 1.387950e+1	4.988190e-21
 1.407041e+1	5.058310e-21
 1.426803e+1	5.109690e-21
 1.447260e+1	5.162870e-21
 1.468435e+1	5.217930e-21
 1.490354e+1	5.274920e-21
 1.513044e+1	5.318260e-21
 1.536531e+1	5.351140e-21
 1.560843e+1	5.385180e-21
 1.586010e+1	5.420410e-21
 1.612061e+1	5.447840e-21
 1.639028e+1	5.465370e-21
 1.666943e+1	5.483510e-21
 1.695838e+1	5.502290e-21
 1.725749e+1	5.521740e-21
 1.756711e+1	5.541860e-21
 1.788761e+1	5.562690e-21
 1.821937e+1	5.567810e-21
 1.856279e+1	5.564370e-21
 1.891829e+1	5.560820e-21
 1.928627e+1	5.557140e-21
 1.966718e+1	5.553330e-21
 2.006149e+1	5.547540e-21
 2.046964e+1	5.531210e-21
 2.089215e+1	5.514310e-21
 2.132950e+1	5.496820e-21
 2.178221e+1	5.478710e-21
 2.225084e+1	5.458710e-21
 2.273594e+1	5.436880e-21
 2.323808e+1	5.414290e-21
 2.375787e+1	5.390900e-21
 2.429593e+1	5.362240e-21
 2.485290e+1	5.328830e-21
 2.542944e+1	5.294230e-21
 2.602624e+1	5.258560e-21
 2.664401e+1	5.224580e-21
 2.728349e+1	5.189410e-21
 2.794545e+1	5.153000e-21
 2.863066e+1	5.112160e-21
 2.933996e+1	5.069600e-21
 3.007418e+1	5.025850e-21
 3.083421e+1	4.983280e-21
 3.162095e+1	4.939230e-21
 3.243533e+1	4.893620e-21
 3.327833e+1	4.846410e-21
 3.415096e+1	4.797550e-21
 3.505425e+1	4.747290e-21
 3.598929e+1	4.700540e-21
 3.695718e+1	4.652140e-21
 3.795909e+1	4.602050e-21
 3.899621e+1	4.550190e-21
 4.006978e+1	4.497070e-21
 4.118107e+1	4.450390e-21
 4.233142e+1	4.402080e-21
 4.352219e+1	4.352070e-21
 4.475481e+1	4.300300e-21
 4.603074e+1	4.246710e-21
 4.735151e+1	4.191240e-21
 4.871870e+1	4.133810e-21
 5.013394e+1	4.075450e-21
 5.159891e+1	4.025640e-21
 5.311536e+1	3.974080e-21
 5.468510e+1	3.920710e-21
 5.631001e+1	3.865460e-21
 5.799202e+1	3.808270e-21
 5.973314e+1	3.749070e-21
 6.153544e+1	3.697010e-21
 6.340109e+1	3.644770e-21
 6.533229e+1	3.590700e-21
 6.733137e+1	3.534720e-21
 6.940069e+1	3.476780e-21
 7.154273e+1	3.424520e-21
 7.376005e+1	3.373520e-21
 7.605530e+1	3.320730e-21
 7.843120e+1	3.266080e-21
 8.089060e+1	3.211300e-21
 8.343642e+1	3.157840e-21
 8.607171e+1	3.102490e-21
 8.879961e+1	3.045210e-21
 9.162338e+1	2.990780e-21
 9.454637e+1	2.938170e-21
 9.757209e+1	2.883700e-21
 1.007041e+2	2.829790e-21
 1.039463e+2	2.782780e-21
 1.073023e+2	2.734120e-21
 1.107763e+2	2.683740e-21
 1.143724e+2	2.631600e-21
 1.180948e+2	2.577630e-21
 1.219481e+2	2.527600e-21
 1.259368e+2	2.481730e-21
 1.300656e+2	2.434250e-21
 1.343395e+2	2.385100e-21
 1.387637e+2	2.334220e-21
 1.433433e+2	2.289910e-21
 1.480838e+2	2.247250e-21
 1.529910e+2	2.203080e-21
 1.580706e+2	2.157360e-21
 1.633287e+2	2.115040e-21
 1.687715e+2	2.074210e-21
 1.744057e+2	2.031960e-21
 1.802378e+2	1.988340e-21
 1.862749e+2	1.946080e-21
 1.925242e+2	1.902330e-21
 1.989931e+2	1.857050e-21
 2.056893e+2	1.820130e-21
 2.126208e+2	1.783740e-21
 2.197959e+2	1.746070e-21
 2.272232e+2	1.707080e-21
 2.349114e+2	1.666710e-21
 2.428699e+2	1.628520e-21
 2.511080e+2	1.595570e-21
 2.596356e+2	1.561460e-21
 2.684630e+2	1.526150e-21
 2.776005e+2	1.489600e-21
 2.870591e+2	1.455290e-21
 2.968501e+2	1.421020e-21
 3.069853e+2	1.385550e-21
 3.174765e+2	1.348830e-21
 3.283365e+2	1.319160e-21
 3.395781e+2	1.291050e-21
 3.512148e+2	1.261960e-21
 3.632604e+2	1.231850e-21
 3.757293e+2	1.200680e-21
 3.886364e+2	1.168410e-21
 4.019971e+2	1.136800e-21
 4.158273e+2	1.114680e-21
 4.301435e+2	1.091770e-21
 4.449628e+2	1.068060e-21
 4.603029e+2	1.041450e-21
 4.761821e+2	1.012870e-21
 4.926194e+2	9.832850e-22
 5.096342e+2	9.585350e-22
 5.272470e+2	9.375760e-22
 5.454788e+2	9.158800e-22
 5.643513e+2	8.934220e-22
 5.838869e+2	8.701750e-22
 6.041091e+2	8.470960e-22
 6.250420e+2	8.272100e-22
 6.467105e+2	8.066250e-22
 6.691404e+2	7.853170e-22
 6.923587e+2	7.632590e-22
 7.163928e+2	7.441970e-22
 7.412715e+2	7.262840e-22
 7.670246e+2	7.077420e-22
 7.936826e+2	6.885490e-22
 8.212775e+2	6.712330e-22
 8.498421e+2	6.540950e-22
 8.794106e+2	6.363540e-22
 9.100181e+2	6.190910e-22
 9.417013e+2	6.035660e-22
 9.744979e+2	5.874960e-22
-----------------------------

EXCITATION
Xe -> Xe*(9.917eV)
 9.917000e+0
SPECIES: e / Xe
PROCESS: E + Xe -> E + Xe*(9.917eV), Excitation
PARAM.:  E = 9.917 eV, complete set
UPDATED: 2010-11-15 06:26:57
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 9.917000e+0	0.000000e+0
 9.917100e+0	6.024080e-29
 9.952140e+0	2.116990e-26
 9.988520e+0	4.308380e-26
 1.002617e+1	5.095320e-23
 1.006515e+1	1.267570e-22
 1.010550e+1	2.052250e-22
 1.014727e+1	2.864510e-22
 1.019050e+1	3.705310e-22
 1.023526e+1	5.284410e-22
 1.028158e+1	7.116620e-22
 1.032954e+1	9.013210e-22
 1.037918e+1	1.097650e-21
 1.043056e+1	1.290020e-21
 1.048375e+1	1.481500e-21
 1.053881e+1	1.679720e-21
 1.059580e+1	1.884890e-21
 1.065480e+1	2.071250e-21
 1.071587e+1	2.262100e-21
 1.077909e+1	2.459650e-21
 1.084452e+1	2.664140e-21
 1.091226e+1	2.875820e-21
 1.098238e+1	3.094940e-21
 1.105496e+1	3.314890e-21
 1.113009e+1	3.540280e-21
 1.120787e+1	3.773600e-21
 1.128837e+1	4.015120e-21
 1.137171e+1	4.265130e-21
 1.145797e+1	4.523920e-21
 1.154727e+1	4.791800e-21
 1.163970e+1	5.069100e-21
 1.173538e+1	5.356150e-21
 1.183443e+1	5.653280e-21
 1.193695e+1	5.960850e-21
 1.204308e+1	6.234000e-21
 1.215294e+1	6.448230e-21
 1.226665e+1	6.669980e-21
 1.238437e+1	6.899520e-21
 1.250622e+1	7.137130e-21
 1.263235e+1	7.383090e-21
 1.276292e+1	7.637690e-21
 1.289807e+1	7.901240e-21
 1.303798e+1	8.148990e-21
 1.318280e+1	8.335810e-21
 1.333270e+1	8.529190e-21
 1.348788e+1	8.729370e-21
 1.364851e+1	8.936580e-21
 1.381479e+1	9.151080e-21
 1.398691e+1	9.373110e-21
 1.416507e+1	9.540220e-21
 1.434950e+1	9.708050e-21
 1.454041e+1	9.881780e-21
 1.473803e+1	1.006160e-20
 1.494260e+1	1.024780e-20
 1.515435e+1	1.037720e-20
 1.537354e+1	1.048680e-20
 1.560044e+1	1.060020e-20
 1.583531e+1	1.071770e-20
 1.607843e+1	1.082350e-20
 1.633010e+1	1.089900e-20
 1.659061e+1	1.097720e-20
 1.686028e+1	1.105810e-20
 1.713943e+1	1.114180e-20
 1.742838e+1	1.122850e-20
 1.772749e+1	1.131820e-20
 1.803711e+1	1.140560e-20
 1.835761e+1	1.145360e-20
 1.868937e+1	1.150340e-20
 1.903279e+1	1.155490e-20
 1.938829e+1	1.160820e-20
 1.975627e+1	1.166340e-20
 2.013718e+1	1.170000e-20
 2.053149e+1	1.170000e-20
 2.093964e+1	1.170000e-20
 2.136215e+1	1.170000e-20
 2.179950e+1	1.170000e-20
 2.225221e+1	1.168740e-20
 2.272084e+1	1.166400e-20
 2.320594e+1	1.163970e-20
 2.370808e+1	1.161460e-20
 2.422787e+1	1.158860e-20
 2.476593e+1	1.156170e-20
 2.532290e+1	1.153390e-20
 2.589944e+1	1.150500e-20
 2.649624e+1	1.145040e-20
 2.711401e+1	1.138860e-20
 2.775349e+1	1.132470e-20
 2.841545e+1	1.125850e-20
 2.910066e+1	1.118990e-20
 2.980996e+1	1.111900e-20
 3.054419e+1	1.105650e-20
 3.130421e+1	1.099570e-20
 3.209095e+1	1.093270e-20
 3.290533e+1	1.086760e-20
 3.374833e+1	1.080010e-20
 3.462096e+1	1.073030e-20
 3.552425e+1	1.064760e-20
 3.645929e+1	1.055410e-20
 3.742718e+1	1.045730e-20
 3.842909e+1	1.035710e-20
 3.946621e+1	1.025340e-20
 4.053978e+1	1.015140e-20
 4.165107e+1	1.005140e-20
 4.280142e+1	9.947870e-21
 4.399219e+1	9.840700e-21
 4.522481e+1	9.729770e-21
 4.650074e+1	9.614930e-21
 4.782151e+1	9.496060e-21
 4.918870e+1	9.373020e-21
 5.060394e+1	9.256520e-21
 5.206891e+1	9.151040e-21
 5.358536e+1	9.041850e-21
 5.515510e+1	8.928830e-21
 5.678001e+1	8.811840e-21
 5.846202e+1	8.690730e-21
 6.020314e+1	8.568220e-21
 6.200544e+1	8.463680e-21
 6.387109e+1	8.355480e-21
 6.580229e+1	8.243470e-21
 6.780137e+1	8.127520e-21
 6.987069e+1	8.007500e-21
 7.201273e+1	7.889300e-21
 7.423006e+1	7.767350e-21
 7.652530e+1	7.641110e-21
 7.890120e+1	7.510430e-21
